"","Fecha","Periodo","Transecto","Hora","Sitio","Planta","Polinizador","capturado.","Codigo.captura","Código.confirmado.","Flor.marcada.","Observaciones","X"
"7574","18/07/2023","6","2","13:20","4","Lotus corniculatus","Bombus pascuorum","no","","","no","",""
"7575","18/07/2023","6","2","13:20","4","Erica vagans","Syrphidae sp.","no","*=6406","","no","x3 visitas, mismo indi",""
"7576","18/07/2023","6","2","13:20","4","Erica vagans","Syrphidae sp.","no","*=6406","","no","x3 visitas, mismo indi",""
"7577","18/07/2023","6","2","13:20","4","Erica vagans","Sphaerophoria scripta","no","*=6406","","no","x3 visitas, mismo indi",""
"7578","18/07/2023","6","2","13:20","4","Clinopodium vulgare","Sphaerophoria scripta","no","*=6406","","no","",""
"7579","18/07/2023","6","2","13:20","4","Origanum vulgare","Eristalis sp.","no","*=6401","","no","x6 visitas, indi distintos",""
"7580","18/07/2023","6","2","13:20","4","Origanum vulgare","Eristalis sp.","no","*=6401","","no","x6 visitas, indi distintos",""
"7581","18/07/2023","6","2","13:20","4","Origanum vulgare","Eristalis sp.","no","*=6401","","no","x6 visitas, indi distintos",""
"7582","18/07/2023","6","2","13:20","4","Origanum vulgare","Eristalis sp.","no","*=6401","","no","x6 visitas, indi distintos",""
"7583","18/07/2023","6","2","13:20","4","Origanum vulgare","Eristalis sp.","no","*=6401","","no","x6 visitas, indi distintos",""
"7584","18/07/2023","6","2","13:20","4","Origanum vulgare","Eristalis sp.","no","*=6401","","no","x6 visitas, indi distintos",""
"7585","18/07/2023","6","2","13:20","4","Erica vagans","Lucilia sp.","no","","","no","x3 visitas, mismo indi, verde",""
"7586","18/07/2023","6","2","13:20","4","Erica vagans","Lucilia sp.","no","","","no","x3 visitas, mismo indi, verde",""
"7587","18/07/2023","6","2","13:20","4","Erica vagans","Lucilia sp.","no","","","no","x3 visitas, mismo indi, verde",""
"7588","18/07/2023","6","2","13:20","4","Erica vagans","Lucilia sp.","no","","","no","x3 visitas, indi distintos, verde",""
"7589","18/07/2023","6","2","13:20","4","Erica vagans","Lucilia sp.","no","","","no","x3 visitas, indi distintos, verde",""
"7590","18/07/2023","6","2","13:20","4","Erica vagans","Lucilia sp.","no","","","no","x3 visitas, indi distintos, verde",""
"7591","18/07/2023","6","2","13:20","4","Erica vagans","Diptera sp.","si","6408","si","no","x2 visitas, indi distintos",""
"7592","18/07/2023","6","2","13:20","4","Erica vagans","Diptera sp.","no","*=6408","","no","x2 visitas, indi distintos",""
"7593","18/07/2023","6","2","13:20","4","Erica vagans","Diptera sp.","no","*=6405","","no","XXL",""
"7594","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7595","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7596","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7597","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7598","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7599","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7600","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7601","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7602","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7603","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7604","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7605","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7606","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7607","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6401","","no","x14 vistas, indi distintos",""
"7608","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Eristalis sp.","no","*=6401","","no","x4 visitas, indi distinots",""
"7609","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Eristalis sp.","no","*=6401","","no","x4 visitas, indi distinots",""
"7610","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Eristalis sp.","no","*=6401","","no","x4 visitas, indi distinots",""
"7611","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Eristalis sp.","no","*=6401","","no","x4 visitas, indi distinots",""
"7612","18/07/2023","6","2","13:20","4","Teucrium scorodonia","Diptera sp.","si","6409","si","no","mosca gris y negra, S",""
"7613","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x4 visitas, mismo indi",""
"7614","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x4 visitas, mismo indi",""
"7615","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x4 visitas, mismo indi",""
"7616","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x4 visitas, mismo indi",""
"7617","18/07/2023","6","2","13:20","4","Erica vagans","Diptera sp.","no","*=6403","","no","x5 visitas, indi distintos, mosca gris y negra",""
"7618","18/07/2023","6","2","13:20","4","Erica vagans","Diptera sp.","no","*=6403","","no","x5 visitas, indi distintos, mosca gris y negra",""
"7619","18/07/2023","6","2","13:20","4","Erica vagans","Diptera sp.","no","*=6403","","no","x5 visitas, indi distintos, mosca gris y negra",""
"7620","18/07/2023","6","2","13:20","4","Erica vagans","Diptera sp.","no","*=6403","","no","x5 visitas, indi distintos, mosca gris y negra",""
"7621","18/07/2023","6","2","13:20","4","Erica vagans","Diptera sp.","no","*=6403","","no","x5 visitas, indi distintos, mosca gris y negra",""
"7622","18/07/2023","6","2","13:20","4","Erica vagans","Syrphidae sp.","no","*=6410","","no","fino, ""culo naranja""",""
"7623","18/07/2023","6","2","13:20","4","Thymus praecox ssp. polytrichus","Syrphidae sp.","si","6410","si","no","fino, ""culo naranja""",""
"7624","18/07/2023","6","2","13:20","4","Erica vagans","Diptera sp.","si","6411","si","no","naranja ojos verdes",""
"7625","18/07/2023","6","2","13:20","4","Erica vagans","Syrphidae sp.","si","6412","si","no","Tipo Eupeodes sp.",""
"7626","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Apis mellifera","no","","","no","x2 visitas, mismo indi",""
"7627","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Apis mellifera","no","","","no","x2 visitas, mismo indi",""
"7628","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Bombus (Bombus) sp.","no","","","no","x4 visitas, mismo indi",""
"7629","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Bombus (Bombus) sp.","no","","","no","x4 visitas, mismo indi",""
"7630","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Bombus (Bombus) sp.","no","","","no","x4 visitas, mismo indi",""
"7631","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Bombus (Bombus) sp.","no","","","no","x4 visitas, mismo indi",""
"7632","18/07/2023","6","2","13:20","4","Thymus praecox ssp. polytrichus","Syrphidae sp.","no","*=6410","","no","x3 visitas, mismo indi",""
"7633","18/07/2023","6","2","13:20","4","Thymus praecox ssp. polytrichus","Syrphidae sp.","no","*=6410","","no","x3 visitas, mismo indi",""
"7634","18/07/2023","6","2","13:20","4","Thymus praecox ssp. polytrichus","Syrphidae sp.","no","*=6410","","no","x3 visitas, mismo indi",""
"7635","18/07/2023","6","2","13:20","4","Sedum dasyphyllum","Syrphidae sp.","no","*=6410","","no","",""
"7636","18/07/2023","6","2","13:20","4","Erica vagans","Sphaerophoria scripta","no","*=6406","","no","",""
"7637","18/07/2023","6","2","13:20","4","Thymus praecox ssp. polytrichus","Syrphidae sp.","no","*=6410","","no","",""
"7638","18/07/2023","6","2","13:20","4","Potentilla erecta","Syrphidae sp.","no","*=6410","","no","",""
"7639","18/07/2023","6","2","13:20","4","Potentilla erecta","Anthophila sp.","no","","","no","abeja pequeña",""
"7640","18/07/2023","6","2","13:20","4","Potentilla erecta","Sphaerophoria scripta","no","*=6406","","no","x2 visitas, indi distintos",""
"7641","18/07/2023","6","2","13:20","4","Potentilla erecta","Sphaerophoria scripta","no","*=6406","","no","x2 visitas, indi distintos",""
"7642","18/07/2023","6","2","13:20","4","Potentilla erecta","Syrphidae sp.","no","*=6410","","no","x2 visitas, indi distintos",""
"7643","18/07/2023","6","2","13:20","4","Potentilla erecta","Syrphidae sp.","no","*=6410","","no","x2 visitas, indi distintos",""
"7644","18/07/2023","6","2","13:20","4","Potentilla erecta","Diptera sp.","no","","","no","tipica mosca pequeña alas negros",""
"7645","18/07/2023","6","2","13:20","4","Erica vagans","Eristalis sp.","no","*=6407","","no","",""
"7646","18/07/2023","6","2","13:20","4","Potentilla erecta","Diptera sp.","no","","","no","XS",""
"7647","18/07/2023","6","2","13:20","4","Rubus ulmifolius","Diptera sp.","no","*=6409","","no","",""
"7648","18/07/2023","6","3","15:20","4","Potentilla erecta","Diptera sp.","no","","","no","x3 visitas, indi distintos, mosca ""tipica",""
"7649","18/07/2023","6","3","15:20","4","Potentilla erecta","Diptera sp.","no","","","no","x3 visitas, indi distintos, mosca ""tipica",""
"7650","18/07/2023","6","3","15:20","4","Potentilla erecta","Diptera sp.","no","","","no","x3 visitas, indi distintos, mosca ""tipica",""
"7651","18/07/2023","6","3","15:20","4","Potentilla erecta","Syrphidae sp.","si","6413","si","no","oscuro",""
"7652","18/07/2023","6","3","15:20","4","Erica vagans","Diptera sp.","no","*=6403","","no","",""
"7653","18/07/2023","6","3","15:20","4","Potentilla erecta","Syrphidae sp.","si","6414","si","no","",""
"7654","18/07/2023","6","3","15:20","4","Potentilla erecta","Syrphidae sp.","no","*=6412","","no","",""
"7655","18/07/2023","6","3","15:20","4","Rubus ulmifolius","Diptera sp.","no","*=6403","","no","",""
"7656","18/07/2023","6","3","15:20","4","Teucrium pyrenaicum","Bombus pascuorum","no","","","no","x4 visitas, mismo indi, RNA",""
"7657","18/07/2023","6","3","15:20","4","Teucrium pyrenaicum","Bombus pascuorum","no","","","no","x4 visitas, mismo indi, RNA",""
"7658","18/07/2023","6","3","15:20","4","Teucrium pyrenaicum","Bombus pascuorum","no","","","no","x4 visitas, mismo indi, RNA",""
"7659","18/07/2023","6","3","15:20","4","Teucrium pyrenaicum","Bombus pascuorum","no","","","no","x4 visitas, mismo indi, RNA",""
"7660","18/07/2023","6","3","15:20","4","Erica vagans","Diptera sp.","si","6415","si","no","x3 visitas, mismo indi, culo naranja",""
"7661","18/07/2023","6","3","15:20","4","Erica vagans","Diptera sp.","si","6415","","no","x3 visitas, mismo indi, culo naranja",""
"7662","18/07/2023","6","3","15:20","4","Erica vagans","Diptera sp.","si","6415","","no","x3 visitas, mismo indi, culo naranja",""
"7663","18/07/2023","6","3","15:20","4","Erica vagans","Diptera sp.","no","*=6404","","no","x2 visitas, mismo indi",""
"7664","18/07/2023","6","3","15:20","4","Erica vagans","Diptera sp.","no","*=6404","","no","x2 visitas, mismo indi",""
"7665","18/07/2023","6","3","15:20","4","Erica vagans","Diptera sp.","no","*=6404","","no","x2 visitas, indi distintos",""
"7666","18/07/2023","6","3","15:20","4","Erica vagans","Diptera sp.","no","*=6404","","no","x2 visitas, indi distintos",""
"7667","18/07/2023","6","3","15:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x4 visitas, mismo indi, RNA",""
"7668","18/07/2023","6","3","15:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x4 visitas, mismo indi, RNA",""
"7669","18/07/2023","6","3","15:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x4 visitas, mismo indi, RNA",""
"7670","18/07/2023","6","3","15:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x4 visitas, mismo indi, RNA",""
"7671","18/07/2023","6","3","15:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x3 visitas, mismo indi",""
"7672","18/07/2023","6","3","15:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x3 visitas, mismo indi",""
"7673","18/07/2023","6","3","15:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x3 visitas, mismo indi",""
"7674","18/07/2023","6","3","15:20","4","Teucrium scorodonia","Bombus pascuorum","no","","","no","x3 visitas, mismo indi, RNA",""
"7675","18/07/2023","6","3","15:20","4","Teucrium scorodonia","Bombus pascuorum","no","","","no","x3 visitas, mismo indi, RNA",""
"7676","18/07/2023","6","3","15:20","4","Teucrium scorodonia","Bombus pascuorum","no","","","no","x3 visitas, mismo indi, RNA",""
"7677","18/07/2023","6","3","15:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x2 visitas, ^mismo indi",""
"7678","18/07/2023","6","3","15:20","4","Rubus ulmifolius","Bombus pascuorum","no","","","no","x2 visitas, ^mismo indi",""
"7679","18/07/2023","6","3","15:20","4","Sedum album","Syrphidae sp.","no","*=6406","","no","",""
"7680","18/07/2023","6","3","15:20","4","Teucrium scorodonia","Bombus pascuorum","no","","","no","x2 visitas, mismo indi, RNA",""
"7681","18/07/2023","6","3","15:20","4","Teucrium scorodonia","Bombus pascuorum","no","","","no","x2 visitas, mismo indi, RNA",""
"7682","18/07/2023","6","3","15:20","4","Erica vagans","Diptera sp.","no","*=6403","","no","x3 visitas, mismo indi",""
"7683","18/07/2023","6","3","15:20","4","Erica vagans","Diptera sp.","no","*=6403","","no","x3 visitas, mismo indi",""
"7684","18/07/2023","6","3","15:20","4","Erica vagans","Diptera sp.","no","*=6403","","no","x3 visitas, mismo indi",""
"7685","18/07/2023","6","3","15:20","4","Erica vagans","Bombus pascuorum","no","","","no","",""
"7686","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7687","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7688","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7689","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7690","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7691","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7692","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7693","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7694","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7695","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7696","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7697","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7698","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7699","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","","","no","x14 visitas, indi distintos xs-s",""
"7700","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","*=6510","","no","x3 visits, indi distintos",""
"7701","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","*=6510","","no","x3 visits, indi distintos",""
"7702","17/07/2023","6","1","11:00","5","Potentilla erecta","Diptera sp.","no","*=6510","","no","x3 visits, indi distintos",""
"7703","17/07/2023","6","1","11:00","5","Erica cinerea","Eristalis sp.","no","","","no","x2 visitas, indi distintos",""
"7704","17/07/2023","6","1","11:00","5","Erica cinerea","Eristalis sp.","no","","","no","x2 visitas, indi distintos",""
"7705","17/07/2023","6","1","11:00","5","Hypochaeris radicata","Lasioglossum sp.","si","6501","si","no","",""
"7706","17/07/2023","6","1","11:00","5","Potentilla erecta","Formicidae sp.","si","6502","si","no","x3 visitas, indi distintos",""
"7707","17/07/2023","6","1","11:00","5","Potentilla erecta","Formicidae sp.","no","*=6502","","no","x3 visitas, indi distintos",""
"7708","17/07/2023","6","1","11:00","5","Potentilla erecta","Formicidae sp.","no","*=6502","","no","x3 visitas, indi distintos",""
"7709","17/07/2023","6","1","11:00","5","Hypochaeris radicata","Syrphidae sp.","no","","","no","x2 visitas, indi distintos",""
"7710","17/07/2023","6","1","11:00","5","Hypochaeris radicata","Syrphidae sp.","no","","","no","x2 visitas, indi distintos",""
