	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1537	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1538	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1539	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1540	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1541	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Lecanicillium	s__coprophilum
ASV_1542	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1543	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1544	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1545	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1546	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1547	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1548	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Naganishia	s__diffluens
ASV_1549	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1550	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1551	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1552	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1553	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__dejongiae
ASV_1554	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1555	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1556	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1557	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1558	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1559	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1560	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1561	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1562	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1563	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1564	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Periconiaceae	g__Periconia	NA
ASV_1565	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Symmetrosporaceae	g__Symmetrospora	s__clarorosea
ASV_1566	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1567	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1568	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1569	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1570	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1571	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1572	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Bondarzewiaceae	g__Heterobasidion	s__parviporum
ASV_1573	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Catenulostroma	s__protearum
ASV_1574	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	g__Paraconiothyrium	s__fuckelii
ASV_1575	k__Fungi	p__Zoopagomycota	c__Zoopagomycetes	o__Zoopagales	f__Piptocephalidaceae	g__Syncephalis	s__intermedia
ASV_1576	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Linnemannia	s__gamsii
ASV_1577	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1578	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1579	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1580	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1581	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1582	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1583	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Kiflimonium	NA
ASV_1584	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1585	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	NA	NA	NA
ASV_1586	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1587	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1588	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1589	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1590	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1591	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1592	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1593	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Apiosporaceae	g__Arthrinium	s__koreanum
ASV_1594	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	s__rugulosus
ASV_1595	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1596	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Acremonium	s__polychromum
ASV_1597	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1598	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__conicus
ASV_1599	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1600	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1601	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1602	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1603	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1604	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1605	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1606	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1607	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1608	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Debaryomyces	s__prosopidis
ASV_1609	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1610	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1611	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1612	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1613	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1614	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1615	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1616	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1617	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1618	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1619	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1620	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1621	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1622	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1623	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Glomerellales_fam_Incertae_sedis	g__Glomerellales_gen_Incertae_sedis	NA
ASV_1624	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1625	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_1626	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1627	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1628	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1629	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1630	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1631	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1632	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Marquandomyces	s__marquandii
ASV_1633	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Barrmaeliaceae	g__Barrmaelia	s__rhamnicola
ASV_1634	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1635	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1636	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1637	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1638	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1639	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1640	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Leptobacillium	s__leptobactrum
ASV_1641	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__bisporalis
ASV_1642	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1643	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1644	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1645	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1646	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1647	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Ploettnerulaceae	g__Ypsilina	s__buttingtonensis
ASV_1648	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1649	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1650	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1651	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1652	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1653	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Plectosphaerella	NA
ASV_1654	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Claviceps	s__arundinis
ASV_1655	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1656	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1657	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1658	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1659	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	NA	NA
ASV_1660	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1661	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	g__Botrytis	s__caroliniana
ASV_1662	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1663	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1664	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1665	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1666	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Lachancea	s__thermotolerans
ASV_1667	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__summerbellii
ASV_1668	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_1669	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	NA	NA	NA	NA
ASV_1670	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	NA
ASV_1671	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1672	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1673	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1674	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1675	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1676	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__summerbellii
ASV_1677	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1678	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1679	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1680	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1681	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1682	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1683	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1684	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1685	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Parmeliaceae	g__Hypotrachyna	s__revoluta
ASV_1686	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	s__collo-cygni
ASV_1687	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1688	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_1689	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__majus
ASV_1690	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Cylindrosympodiaceae	g__Sympodiella	NA
ASV_1691	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1692	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1693	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1694	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1695	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1696	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1697	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1698	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1699	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1700	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__dejongiae
ASV_1701	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1702	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1703	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1704	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1705	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1706	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1707	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1708	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1709	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1710	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinopsis	s__stercorea
ASV_1711	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1712	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1713	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1714	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1715	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1716	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1717	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1718	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1719	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1720	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Pseudeurotiaceae	g__Pseudeurotiaceae_gen_Incertae_sedis	NA
ASV_1721	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1722	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1723	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1724	k__Fungi	p__Ascomycota	c__Arthoniomycetes	o__Lichenostigmatales	f__Phaeococcomycetaceae	g__Phaeococcomyces	s__mexicanus
ASV_1725	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1726	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Foliocryphiaceae	g__Foliocryphia	s__eucalypti
ASV_1727	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1728	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1729	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1730	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1731	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1732	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1733	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	NA
ASV_1734	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	g__Saitozyma	s__paraflava
ASV_1735	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Zymoseptoria	NA
ASV_1736	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1737	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1738	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1739	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1740	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1741	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1742	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Ostropales	f__Stictidaceae	g__Karstenia	NA
ASV_1743	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1744	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1745	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1746	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1747	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1748	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__vestergrenii
ASV_1749	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1750	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1751	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1752	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1753	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1754	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	NA	NA	NA
ASV_1755	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1756	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1757	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__persica
ASV_1758	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Sarocladiaceae	g__Sarocladium	s__dejongiae
ASV_1759	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetales_fam_Incertae_sedis	g__Spizellomycetales_gen_Incertae_sedis	NA
ASV_1760	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1761	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1762	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1763	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1764	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1765	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1766	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Saccotheciaceae	g__Selenophoma	s__mahoniae
ASV_1767	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_1768	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1769	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1770	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1771	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1772	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1773	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	NA
ASV_1774	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariales_fam_Incertae_sedis	g__Fusidium	NA
ASV_1775	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1776	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1777	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1778	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1779	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1780	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1781	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1782	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1783	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1784	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	NA	NA	NA
ASV_1785	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Nigrogranaceae	g__Nigrograna	NA
ASV_1786	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1787	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1788	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1789	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1790	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1791	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Filobasidium	NA
ASV_1792	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__basiparvispora
ASV_1793	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1794	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Neoascochyta	s__tardicrescens
ASV_1795	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1796	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1797	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1798	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__foliicola
ASV_1799	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Dactylidina	s__shoemakeri
ASV_1800	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1801	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1802	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1803	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1804	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1805	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1806	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1807	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1808	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1809	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1810	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1811	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_1812	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1813	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1814	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1815	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1816	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1817	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1818	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1819	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	s__phragmitis
ASV_1820	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1821	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	NA	NA	NA
ASV_1822	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1823	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1824	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1825	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1826	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1827	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1828	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1829	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1830	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	s__unterseheri
ASV_1831	k__Fungi	p__Basidiomycota	c__Tremellomycetes	NA	NA	NA	NA
ASV_1832	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1833	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1834	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	NA	NA
ASV_1835	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_1836	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_1837	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1838	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1839	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1840	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1841	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1842	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1843	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1844	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1845	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1846	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	NA
ASV_1847	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1848	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1849	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1850	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1851	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1852	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_1853	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1854	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1855	k__Fungi	p__Ascomycota	c__Pezizomycotina_cls_Incertae_sedis	o__Pezizomycotina_ord_Incertae_sedis	f__Pezizomycotina_fam_Incertae_sedis	g__Polylobatispora	NA
ASV_1856	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_1857	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1858	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1859	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1860	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1861	k__Fungi	NA	NA	NA	NA	NA	NA
